USER_ID,GENDER,IS_SATISFIED,AGE,OWN_HOUSE,CREDIT_SCORE,DEPOSIT,WITHDRAWAL,PURCHASE_PARTNERS,PURCHASES,PAYMENT_CARDS,CC_RECOMMEND,CC_DISLIKED,CC_LIKED,CC_APPLICATION_BEGIN,APP_DOWNLOADED,WEB_USER,APP_WEB_USER,IOS_USER,ANDRIOD_USER,TOT_PHONE_REG,PAYMENT_TYPE,LOAN_WAITING,LOAN_CANCELLED,LOAN_RECEIVED,LOAN_REJECT,ZODIAC_SIGN,LEFT_TWO_MONTH_PLUS,LEFT_AFTER_A_MONTH,REWARD_EARNED,REWARD_RATE,IS_REFERRED
33099,F,1,31,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
34826,M,1,26,R,435.0,0,0,26,0,0,80,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,29.0,0.97,1
51084,F,1,30,R,,0,0,0,0,0,196,0,0,8,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,48.0,1.6,0
40150,M,1,50,na,393.0,0,0,0,0,1,150,0,0,14,1,1,1,0,1,2,na,0,1,0,1,Gemini,0,0,26.0,0.87,1
64799,F,0,26,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
40112,M,0,18,na,566.0,0,0,2,0,0,14,0,0,1,1,0,0,1,1,3,Bi-Weekly,0,0,1,0,Leo,0,0,2.0,0.06999999999999999,0
27824,F,1,29,R,542.0,0,0,0,0,0,114,0,1,8,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,20.0,0.67,0
34780,M,0,28,na,,0,0,6,0,0,5,0,0,1,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,3.0,0.1,1
63174,F,0,50,R,579.0,0,0,9,0,0,15,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.63,0
49824,M,1,39,na,582.0,24,1,19,23,0,98,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,28.0,0.93,0
65371,F,0,23,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,,0.0,0
49919,M,1,39,na,576.0,0,0,0,0,0,4,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,,0.0,0
45172,F,1,21,na,,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,4.0,0.13,0
16812,M,1,37,R,587.0,2,0,45,2,0,216,0,0,8,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,56.0,1.87,1
34286,F,0,40,R,687.0,0,0,7,0,2,217,3,0,31,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,60.0,2.0,1
65954,M,0,46,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Scorpio,0,0,,0.0,0
39358,M,1,26,na,,14,0,114,14,0,144,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,31.0,1.03,1
2374,M,0,37,R,584.0,8,2,145,8,0,218,0,0,24,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,61.0,2.03,1
9743,M,0,41,R,600.0,20,1,19,20,0,91,0,0,22,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,28.0,0.93,0
32797,M,1,38,R,,0,0,45,0,0,101,0,0,5,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,38.0,1.27,0
9246,M,1,23,R,429.0,0,0,0,0,0,271,0,1,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,69.0,2.3,1
59110,M,1,24,R,509.0,3,0,6,3,0,14,0,0,8,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,8.0,0.27,0
20049,M,1,23,O,671.0,30,2,90,30,0,170,0,0,20,1,1,1,1,0,2,Weekly,0,0,0,0,Cancer,0,0,16.0,0.53,1
41697,F,0,30,R,,2,0,100,2,0,205,0,0,10,1,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,48.0,1.6,1
14126,M,0,32,R,564.0,25,1,66,24,0,170,0,0,15,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,51.0,1.7,0
17995,M,0,23,R,612.0,0,0,0,0,0,219,0,0,17,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,60.0,2.0,1
69529,M,0,55,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
37616,M,0,26,na,,0,0,10,0,0,15,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,7.0,0.23,1
4867,M,0,23,na,743.0,34,1,69,34,0,159,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,48.0,1.6,1
59971,M,0,69,na,526.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,na,0,0,,0.0,0
26183,F,0,23,na,594.0,0,0,14,0,0,31,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,5.0,0.17,0
57104,F,0,22,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
49249,F,1,32,R,553.0,40,13,68,39,0,187,0,0,35,1,0,0,1,0,0,na,0,0,0,0,Sagittarius,0,0,15.0,0.5,1
16728,F,0,35,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,,0.0,0
60684,F,1,41,na,584.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
34748,F,0,28,R,519.0,25,0,50,25,0,145,0,0,20,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,37.0,1.23,1
2850,F,1,28,R,583.0,0,0,0,0,0,248,0,0,28,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,66.0,2.2,0
31643,F,0,42,O,636.0,0,0,224,0,0,284,0,0,39,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,54.0,1.8,0
17115,M,1,28,R,537.0,0,0,34,0,0,81,0,0,5,1,0,0,1,0,0,na,0,0,0,0,Gemini,1,0,12.0,0.4,0
8164,F,0,19,R,,1,0,408,1,0,289,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,68.0,2.27,1
44077,M,0,32,R,556.0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.1,0
42340,F,0,48,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
56232,M,1,28,na,,0,0,0,0,0,28,0,1,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,12.0,0.4,0
33632,F,0,54,O,477.0,35,5,40,35,0,130,0,0,28,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,49.0,1.63,1
60531,M,0,50,R,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.0,0.05,0
39467,F,1,37,na,408.0,0,0,9,0,0,34,0,0,1,1,1,1,1,0,4,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,1
64931,M,0,40,na,,2,0,10,2,0,12,0,0,1,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,6.0,0.35,0
8690,F,1,24,R,523.0,0,0,10,0,0,27,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,13.0,0.43,1
48873,M,0,28,na,493.0,8,1,24,8,0,87,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,0,0,36.0,1.2,1
33448,F,0,28,na,594.0,18,1,66,15,0,168,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,41.0,1.37,0
1731,M,0,56,O,607.0,0,0,0,0,0,170,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,1,0,41.0,1.37,0
58405,F,0,24,R,,0,0,18,0,0,108,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,39.0,1.3,0
44457,M,1,39,na,,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,2.0,0.06999999999999999,0
49044,M,0,46,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
45040,M,0,23,R,676.0,11,8,34,11,0,55,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,26.0,0.87,0
39086,M,0,27,na,,0,0,0,0,1,14,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,8.0,0.27,0
9144,M,0,35,R,568.0,9,1,101,9,0,211,0,0,19,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,66.0,2.2,0
61063,M,1,29,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,1,0,,0.0,0
10701,M,1,49,O,565.0,0,0,0,0,0,257,0,0,54,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,65.0,2.17,0
2874,M,1,47,R,495.0,0,0,0,0,1,187,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,1,61.0,2.03,0
16226,F,1,33,R,572.0,0,0,0,0,0,102,0,0,11,1,1,1,1,0,2,na,0,0,0,0,Gemini,0,0,41.0,1.37,0
43866,M,0,27,R,543.0,17,0,60,17,0,105,0,0,44,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,25.0,0.96,0
5612,M,1,25,na,497.0,0,0,42,0,0,106,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,24.0,0.8,0
61840,M,0,20,na,631.0,1,0,4,1,0,10,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,3.0,0.38,0
20694,M,1,46,na,655.0,0,0,4,0,0,10,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,2.0,2.0,1
23954,M,0,26,R,652.0,2,0,29,2,0,275,0,0,7,1,1,1,0,1,2,Monthly,0,0,1,0,Cancer,0,0,63.0,2.1,1
28148,M,0,23,na,520.0,0,0,9,0,0,5,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,5.0,0.17,0
28363,F,0,24,na,541.0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
60862,F,0,24,na,543.0,0,0,3,0,0,15,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,1.0,0.04,0
61679,F,1,46,na,,0,0,5,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,1.0,0.03,0
11322,F,0,28,R,624.0,21,2,133,21,0,248,0,0,32,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,49.0,1.63,0
46394,F,0,32,R,521.0,0,0,97,0,0,145,0,0,34,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,32.0,1.07,0
50969,F,1,28,na,496.0,0,0,2,0,0,28,0,0,4,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,14.0,0.47,1
47631,F,0,36,na,,0,0,15,0,0,54,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,9.0,0.35,0
69403,F,1,43,na,,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,1.0,0.0,0
27995,M,1,37,R,,0,0,0,0,2,115,0,0,8,1,0,0,0,1,0,na,0,0,0,0,Aquarius,0,0,29.0,0.97,1
53652,F,0,33,na,480.0,5,1,26,5,0,52,0,0,19,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,15.0,0.5,1
37852,M,0,32,na,588.0,1,0,65,1,0,160,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,41.0,1.37,1
33773,F,0,37,na,536.0,0,0,3,0,0,17,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.06999999999999999,0
60780,M,1,48,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aries,0,0,,0.0,0
64574,F,0,21,na,,0,0,19,0,0,10,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,4.0,0.13,0
55999,M,1,30,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
64403,F,1,58,O,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
56518,M,1,35,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,2.0,0.5,0
5237,F,1,37,R,491.0,0,0,0,0,0,287,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,67.0,2.23,0
55109,M,0,26,na,547.0,0,0,11,0,0,60,0,0,3,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,27.0,0.9,1
49624,F,0,25,R,,0,0,0,0,0,127,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,49.0,1.63,0
13416,M,1,25,R,491.0,12,1,12,12,0,77,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,13.0,0.43,1
68679,F,1,19,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0.1,0
56062,M,0,24,na,485.0,0,0,14,0,0,29,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,8.0,0.47,0
16268,M,0,31,R,545.0,44,1,101,44,0,243,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,51.0,1.7,1
47627,M,0,24,R,588.0,2,0,20,2,0,27,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,10.0,0.56,0
48818,M,0,26,R,,1,1,68,1,0,103,0,0,19,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,21.0,0.72,1
21353,M,1,33,R,,0,0,79,0,0,186,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,27.0,0.9,1
44483,M,0,21,na,598.0,2,0,8,2,0,24,0,0,0,1,0,0,0,1,0,Bi-Weekly,1,0,0,0,Pisces,0,0,5.0,0.63,0
9216,M,0,39,na,,0,0,2,0,0,49,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Pisces,1,0,28.0,0.93,1
63234,M,1,56,na,505.0,0,0,0,0,0,20,0,0,1,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,8.0,0.27,0
23490,F,0,25,na,684.0,0,0,19,0,0,41,0,0,1,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,16.0,0.53,0
6583,M,0,30,na,598.0,0,0,58,0,0,150,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,37.0,1.23,0
33317,M,0,42,O,532.0,1,0,11,1,0,91,0,0,4,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,31.0,1.03,1
59849,M,0,40,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,,0.0,0
60546,M,0,27,na,579.0,0,0,10,0,0,7,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.67,0
43053,M,0,32,R,451.0,1,0,42,1,0,128,0,0,7,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,31.0,1.03,1
51303,M,0,27,R,549.0,3,0,23,3,0,55,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,22.0,0.8099999999999998,0
35624,F,1,28,O,547.0,9,5,83,9,0,186,0,0,16,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,56.0,1.87,1
55703,F,0,40,na,432.0,0,0,35,0,0,91,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,23.0,0.77,0
46833,F,1,18,na,,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.0,0.06999999999999999,1
57215,F,0,33,na,554.0,1,0,18,1,0,50,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.43,1
17138,F,1,38,O,509.0,0,0,0,0,0,12,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,3.0,0.1,0
34589,F,0,35,O,508.0,1,1,10,1,0,20,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.3,0
65774,F,0,22,na,457.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.33,0
33611,F,0,22,na,543.0,13,1,26,13,0,69,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,11.0,0.37,0
33623,M,0,29,na,,0,0,3,0,0,15,0,0,0,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,4.0,0.13,0
4167,F,0,33,R,537.0,1,0,55,1,0,171,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,47.0,1.57,0
30061,M,0,27,R,551.0,1,0,35,1,0,66,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,20.0,0.8,1
53264,F,1,24,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
34957,M,0,24,R,522.0,17,4,62,17,0,144,0,0,12,1,0,0,0,1,2,na,0,0,0,0,Scorpio,0,0,46.0,1.53,0
27896,F,1,31,na,584.0,1,0,29,1,0,81,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,21.0,0.7,1
53713,M,0,25,na,,0,0,24,0,0,55,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,21.0,0.7,0
18856,F,1,26,na,484.0,0,0,1,0,0,31,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,7.0,0.23,1
2364,M,0,37,na,527.0,0,0,0,0,0,54,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,27.0,0.9,0
8871,F,0,45,R,563.0,57,1,57,55,0,279,0,0,42,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,65.0,2.17,1
39732,M,0,40,na,,3,2,15,3,0,20,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,10.0,0.33,0
7630,F,1,20,R,,0,0,29,0,0,30,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,7.0,0.78,1
22136,M,0,20,O,457.0,0,0,99,0,0,284,0,0,2,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,60.0,2.0,0
8687,F,0,23,R,483.0,17,4,84,17,0,205,0,0,18,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,58.0,1.93,1
63149,M,1,35,na,,0,0,13,0,0,14,0,0,1,1,1,1,1,0,2,Weekly,0,0,0,0,Leo,0,0,6.0,0.2,0
49473,M,0,28,R,527.0,2,0,33,2,0,48,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,15.0,0.71,1
56272,M,0,31,R,594.0,1,0,14,1,0,16,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,6.0,0.5,0
8506,M,0,31,na,578.0,4,2,63,4,0,87,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,32.0,1.07,1
2435,M,0,60,R,455.0,0,0,0,0,0,200,0,0,50,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,65.0,2.17,0
63031,M,0,40,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Libra,0,0,,0.0,0
38100,M,1,22,na,490.0,0,0,50,0,0,145,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,34.0,1.13,1
52895,M,1,20,na,529.0,0,0,24,0,0,50,0,0,3,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,20.0,1.05,0
35937,F,1,40,R,,0,0,0,0,2,59,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,1,0,0,Capricorn,1,0,20.0,0.67,0
58244,M,0,50,R,520.0,20,1,34,19,0,79,0,0,19,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,20.0,0.67,0
45480,M,0,39,R,,0,0,51,0,0,138,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,46.0,1.53,0
32554,M,1,21,O,642.0,0,0,0,0,0,8,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,8.0,0.8,0
54118,M,0,22,na,,0,0,15,0,0,28,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,8.0,0.35,1
55269,M,0,54,O,570.0,12,7,18,12,0,74,0,0,28,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,17.0,0.5700000000000001,1
68607,M,1,43,na,491.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
68914,F,0,36,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,Gemini,1,0,,0.0,0
38313,F,0,63,R,482.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,1.0,0.03,0
3854,F,0,21,O,561.0,0,0,59,0,0,160,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,35.0,1.17,1
41084,F,1,20,na,,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Leo,1,0,,0.0,0
56384,F,1,29,na,463.0,2,1,42,2,0,120,0,0,13,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,26.0,0.87,0
7565,F,1,24,na,567.0,0,0,1,0,0,18,0,0,1,1,1,1,1,0,2,na,0,0,0,0,Pisces,0,0,6.0,0.2,1
47642,F,1,37,na,526.0,0,0,0,0,0,228,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,1,1,48.0,1.6,0
41195,F,1,31,na,527.0,0,0,16,0,0,11,0,0,0,1,0,0,1,1,3,Bi-Weekly,0,0,0,0,Aries,1,0,11.0,0.37,0
11509,M,1,31,R,,5,0,72,5,0,154,0,0,25,1,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,24.0,0.8,0
11462,F,0,32,R,,7,1,84,6,0,254,0,0,13,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,53.0,1.77,1
64783,M,0,26,na,593.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,,0.0,0
46570,F,1,28,R,438.0,0,0,4,0,0,108,0,0,16,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,26.0,0.87,1
47852,M,1,21,na,432.0,0,0,7,0,0,18,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,6.0,0.2,0
49968,F,0,46,R,484.0,0,0,19,0,0,85,0,0,9,1,1,1,0,1,0,Weekly,0,0,1,0,Libra,0,0,20.0,0.67,0
46326,M,1,28,na,512.0,2,2,0,2,0,8,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,11.0,0.37,0
64499,F,0,30,R,551.0,1,0,9,1,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,3.0,0.1,0
39728,M,0,26,na,560.0,6,1,89,6,0,239,0,0,24,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,50.0,1.67,1
21550,F,0,21,R,633.0,0,0,0,0,0,217,0,0,5,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,1,0,66.0,2.2,0
4497,M,1,36,na,,0,0,0,0,1,164,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,56.0,1.87,0
16373,F,0,20,na,560.0,0,0,189,0,0,283,0,0,7,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,66.0,2.2,0
40259,M,0,42,na,571.0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Aries,0,0,7.0,0.23,0
32841,F,1,51,na,,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,Monthly,0,0,0,0,Aries,0,0,1.0,0.03,0
69343,M,1,42,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
12264,M,0,49,na,592.0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,4.0,0.13,0
18491,M,0,31,R,521.0,0,0,68,0,0,106,0,0,4,1,0,0,0,1,0,Monthly,0,0,0,0,Cancer,1,0,45.0,1.5,1
48500,M,0,41,R,610.0,0,0,0,0,0,34,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,16.0,0.53,0
10135,M,1,26,R,576.0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,2.0,0.06999999999999999,1
69476,M,1,23,na,446.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,1,0,0,Gemini,0,0,,0.0,0
67723,M,0,23,na,,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,1.0,0.03,0
53515,M,0,43,na,688.0,6,1,15,6,0,29,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.53,1
11979,F,1,29,O,432.0,3,0,71,1,0,90,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,24.0,0.8,0
13915,M,1,31,R,551.0,0,0,53,0,0,148,0,0,5,1,0,0,1,0,0,na,0,0,0,0,Aquarius,0,0,34.0,1.13,1
241,M,0,25,na,587.0,0,0,0,0,0,168,1,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,58.0,1.93,0
6140,M,0,27,na,,20,2,0,20,0,248,0,0,36,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,64.0,2.13,1
69111,M,0,24,na,518.0,0,0,17,0,0,42,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,12.0,0.4,1
